Index	Token	Language
6090	notary	Eng
6091	,	Eng
6092	just	Eng
6093	take	Eng
6094	it	Eng
6095	right	Eng
6096	here	Eng
6097	.	Eng
6098	Uh-huh	Eng
6099	.	Eng
6100	So	Eng
6101	,	Eng
6102	�l	Span
6103	no	Span
6104	va	Span
6105	querer	Span
6106	venir	Span
6107	hasta	Span
6108	ac�	Span
6109	.	Span
6110	Ask	Eng
6111	him	Eng
6112	.	Eng
6113	I	Eng
6114	am	Eng
6115	sure	Eng
6116	he	Eng
6117	will	Eng
6118	,	Eng
6119	le	Span
6120	dije	Span
6121	pues	Span
6122	you	Eng
6123	know	Eng
6124	you	Eng
6125	paid	Eng
6126	him	Eng
6127	for	Eng
6128	the	Eng
6129	trailer	Eng
6130	,	Eng
6131	he	Eng
6132	is	Eng
6133	gonna	Eng
6134	come	Eng
6135	all	Eng
6136	the	Eng
6137	way	Eng
6138	over	Eng
6139	here	Eng
6140	,	Eng
6141	pero	Span
6142	ay	Span
6143	Se�or	Span
6144	!	Span
6145	No	Eng
6146	,	Eng
6147	no	Eng
6148	?	Eng
6149	Se	Span
6150	complica	Span
6151	solo	Span
6152	.	Span
6153	Es	Span
6154	que	Span
6155	le	Span
6156	gusta	Span
6157	la	Span
6158	vida	Span
6159	dif�cil	Span
6160	.	Span
6161	Dif�cil	Span
6162	.	Span
6163	Le	Span
6164	gusta	Span
6165	hacerse	Span
6166	la	Span
6167	vida	Span
6168	complicada	Span
6169	y	Span
6170	...	Span
6171	Le	Span
6172	gusta	Span
6173	darte	Span
6174	problemas	Span
6175	a	Span
6176	t�	Span
6177	.	Span
6178	Le	Span
6179	gusta	Span
6180	...	Span
6181	Ah	Span
6182	.	Span
6183	I	Eng
6184	wanna	Eng
6185	see	Eng
6186	how	Eng
6187	long	Eng
6188	this	Eng
6189	is	Eng
6190	gonna	Eng
6191	take	Eng
6192	him	Eng
6193	,	Eng
6194	you	Eng
6195	know	Eng
6196	?	Eng
6197	Y	Span
6198	van	Span
6199	a	Span
6200	hacer	Span
6201	lo	Span
6202	mismo	Span
6203	lo	Span
6204	que	Span
6205	le	Span
6206	dije	Span
6207	,	Span
6208	de	Span
6209	la	Span
6210	carta	Span
6211	,	Span
6212	you	Eng
6213	know	Eng
6214	that	Eng
6215	is	Eng
6216	what	Eng
6217	he	Eng
6218	is	Eng
6219	gonna	Eng
6220	do	Eng
6221	.	Eng
6222	Le	Span
6223	dije	Span
6224	,	Span
6225	you	Eng
6226	know	Eng
6227	from	Eng
6228	what	Eng
6229	you	Eng
6230	are	Eng
6231	telling	Eng
6232	me	Eng
6233	,	Eng
6234	it	Eng
6235	sounds	Eng
6236	really	Eng
6237	easy	Eng
6238	.	Eng
6239	You	Eng
6240	know	Eng
6241	,	Eng
6242	type	Eng
6243	the	Eng
6244	letter	Eng
6245	,	Eng
6246	get	Eng
6247	him	Eng
6248	to	Eng
6249	sign	Eng
6250	it	Eng
6251	,	Eng
6252	go	Eng
6253	register	Eng
6254	the	Eng
6255	trailer	Eng
6256	.	Eng
6257	I	Eng
6258	do	Eng
6259	not	Eng
6260	know	Eng
6261	si	Span
6262	voy	Span
6263	a	Span
6264	Texas	Eng
6265	.	Eng
6266	Bueno	Span
6267	,	Span
6268	si	Span
6269	uso	Span
6270	la	Span
6271	direcci�n	Span
6272	de	Span
6273	Rachel	Eng
6274	.	Eng
6275	It	Eng
6276	is	Eng
6277	you	Eng
6278	that	Eng
6279	is	Eng
6280	registering	Eng
6281	the	Eng
6282	trailer	Eng
6283	.	Eng
6284	Le	Span
6285	dije	Span
6286	,	Span
6287	if	Eng
6288	you	Eng
6289	are	Eng
6290	gonna	Eng
6291	use	Eng
6292	Mary	Eng
6293	s	Eng
6294	address	Eng
6295	then	Eng
6296	you	Eng
6297	have	Eng
6298	to	Eng
6299	use	Eng
6300	Mary	Eng
6301	s	Eng
6302	ID	Eng
6303	.	Eng
6304	Rachel	Eng
6305	would	Eng
6306	have	Eng
6307	to	Eng
6308	go	Eng
6309	with	Eng
6310	you	Eng
6311	with	Eng
6312	her	Eng
6313	driver	Eng
6314	s	Eng
6315	license	Eng
6316	,	Eng
6317	and	Eng
6318	the	Eng
6319	trailer	Eng
6320	will	Eng
6321	belong	Eng
6322	to	Eng
6323	Mary	Eng
6324	.	Eng
6325	Mmm-hmm	Eng
6326	.	Eng
6327	Then	Eng
6328	you	Eng
6329	have	Eng
6330	to	Eng
6331	go	Eng
6332	to	Eng
6333	New	Eng
6334	Mexico	Eng
6335	,	Eng
6336	and	Eng
6337	then	Eng
6338	you	Eng
6339	have	Eng
6340	to	Eng
6341	transfer	Eng
6342	to	Eng
6343	<UNK>	Eng
6344	.	Eng
6345	Do	Eng
6346	you	Eng
6347	see	Eng
6348	the	Eng
6349	...	Eng
6350	Why	Eng
6351	does	Eng
6352	he	Eng
6353	want	Eng
6354	to	Eng
6355	do	Eng
6356	that	Eng
6357	?	Eng
6358	Then	Eng
6359	he	Eng
6360	would	Eng
6361	have	Eng
6362	to	Eng
6363	pay	Eng
6364	twice	Eng
6365	.	Eng
6366	The	Eng
6367	difference	Eng
6368	?	Eng
6369	Do	Eng
6370	you	Eng
6371	see	Eng
6372	the	Eng
6373	double	Eng
6374	whammy	Eng
6375	here	Eng
6376	?	Eng
6377	Yeah	Eng
6378	,	Eng
6379	oh	Eng
6380	that	Eng
6381	is	Eng
6382	right	Eng
6383	I	Eng
6384	cannot	Eng
6385	do	Eng
6386	that	Eng
6387	either	Eng
6388	.	Eng
6389	Give	Eng
6390	me	Eng
6391	a	Eng
6392	toothpick	Eng
6393	,	Eng
6394	please	Eng
6395	.	Eng
6396	Yeah	Eng
6397	,	Eng
6398	pero	Span
6399	no	Span
6400	,	Span
6401	no	Span
6402	,	Span
6403	no	Span
6404	.	Span
6405	He	Eng
6406	is	Eng
6407	not	Eng
6408	convinced	Eng
6409	,	Eng
6410	he	Eng
6411	is	Eng
6412	still	Eng
6413	gonna	Eng
6414	go	Eng
6415	to	Eng
6416	the	Eng
6417	Texas	Eng
6418	Commission	Eng
6419	,	Eng
6420	and	Eng
6421	?	Eng
6422	But	Eng
6423	,	Eng
6424	why	Eng
6425	would	Eng
6426	he	Eng
6427	want	Eng
6428	to	Eng
6429	pay	Eng
6430	for	Eng
6431	a	Eng
6432	trailer	Eng
6433	twice	Eng
6434	?	Eng
6435	When	Eng
6436	he	Eng
6437	can	Eng
6438	get	Eng
6439	it	Eng
6440	directly	Eng
6441	?	Eng
6442	No	Eng
6443	,	Eng
6444	no	Eng
6445	.	Eng
6446	He	Eng
6447	wants	Eng
6448	to	Eng
6449	register	Eng
6450	it	Eng
6451	in	Eng
6452	Texas	Eng
6453	under	Eng
6454	his	Eng
6455	name	Eng
6456	,	Eng
6457	le	Span
6458	dije	Span
6459	,	Span
6460	no	Span
6461	te	Span
6462	lo	Span
6463	van	Span
6464	a	Span
6465	dar	Span
6466	.	Span
6467	No	Span
6468	,	Span
6469	pero	Span
6470	me	Span
6471	dijeron	Span
6472	que	Span
6473	s�	Span
6474	.	Span
6475	Pos	Span
6476	s�	Span
6477	,	Span
6478	pero	Span
6479	no	Span
6480	les	Span
6481	dijiste	Span
6482	que	Span
6483	eras	Span
6484	residente	Span
6485	de	Span
6486	Nuevo	Span
6487	Mexico	Span
6488	.	Span
6489	Uh-huh	Span
6490	.	Span
6491	Le	Span
6492	dije	Span
6493	,	Span
6494	go	Eng
6495	buy	Eng
6496	a	Eng
6497	car	Eng
6498	in	Eng
6499	El	Eng
6500	Paso	Eng
6501	,	Eng
6502	and	Eng
6503	register	Eng
6504	it	Eng
6505	under	Eng
6506	your	Eng
6507	name	Eng
6508	.	Eng
6509	Le	Span
6510	dije	Span
6511	,	Span
6512	the	Eng
6513	first	Eng
6514	thing	Eng
6515	they	Eng
6516	are	Eng
6517	gonna	Eng
6518	ask	Eng
6519	you	Eng
6520	for	Eng
6521	is	Eng
6522	your	Eng
6523	driver	Eng
6524	s	Eng
6525	license	Eng
6526	.	Eng
6527	Mmm-hmm	Eng
6528	.	Eng
6529	And	Eng
6530	what	Eng
6531	does	Eng
6532	it	Eng
6533	say	Eng
6534	on	Eng
6535	your	Eng
6536	driver	Eng
6537	s	Eng
6538	license	Eng
6539	?	Eng
6540	New	Eng
6541	Mexico	Eng
6542	.	Eng
6543	They	Eng
6544	are	Eng
6545	gonna	Eng
6546	send	Eng
6547	you	Eng
6548	to	Eng
6549	New	Eng
6550	Mexico	Eng
6551	to	Eng
6552	register	Eng
6553	the	Eng
6554	car	Eng
6555	,	Eng
6556	same	Eng
6557	thing	Eng
6558	with	Eng
6559	a	Eng
6560	trailer	Eng
6561	.	Eng
6562	Es	Span
6563	que	Span
6564	si	Span
6565	no	Span
6566	,	Span
6567	he	Eng
6568	says	Eng
6569	,	Eng
6570	I	Eng
6571	call	Eng
6572	.	Eng
6573	But	Eng
6574	he	Eng
6575	is	Eng
6576	not	Eng
6577	asking	Eng
6578	all	Eng
6579	the	Eng
6580	questions	Eng
6581	either	Eng
6582	.	Eng
6583	Nuh-huh	Eng
6584	.	Eng
6585	Y	Span
6586	luego	Span
6587	se	Span
6588	enoja	Span
6589	.	Span
6590	No	Span
6591	me	Span
6592	dijeron	Span
6593	.	Span
6594	Le	Span
6595	dije	Span
6596	.	Span
6597	Yeah	Eng
6598	,	Eng
6599	but	Eng
6600	you	Eng
6601	did	Eng
6602	not	Eng
6603	volunteer	Eng
6604	the	Eng
6605	information	Eng
6606	either	Eng
6607	,	Eng
6608	you	Eng
6609	know	Eng
6610	?	Eng
6611	You	Eng
6612	have	Eng
6613	to	Eng
6614	give	Eng
6615	him	Eng
6616	all	Eng
6617	the	Eng
6618	information	Eng
6619	.	Eng
6620	Uh-huh	Eng
6621	.	Eng
6622	you	Eng
6623	know	Eng
6624	?	Eng
6625	So	Eng
6626	?	Eng
6627	But	Eng
6628	he	Eng
6629	does	Eng
6630	not	Eng
6631	want	Eng
6632	to	Eng
6633	hear	Eng
6634	it	Eng
6635	from	Eng
6636	you	Eng
6637	,	Eng
6638	he	Eng
6639	wants	Eng
6640	to	Eng
6641	hear	Eng
6642	it	Eng
6643	from	Eng
6644	other	Eng
6645	...	Eng
6646	He	Eng
6647	wants	Eng
6648	to	Eng
6649	go	Eng
6650	through	Eng
6651	all	Eng
6652	the	Eng
6653	trouble	Eng
6654	,	Eng
6655	and	Eng
6656	through	Eng
6657	all	Eng
6658	the	Eng
6659	trips	Eng
6660	,	Eng
6661	and	Eng
6662	all	Eng
6663	the	Eng
6664	...	Eng
6665	You	Eng
6666	know	Eng
6667	,	Eng
6668	you	Eng
6669	would	Eng
6670	think	Eng
6671	that	Eng
6672	after	Eng
6673	you	Eng
6674	know	Eng
6675	,	Eng
6676	he	Eng
6677	is	Eng
6678	gonna	Eng
6679	stand	Eng
6680	in	Eng
6681	line	Eng
6682	for	Eng
6683	half	Eng
6684	an	Eng
6685	hour	Eng
6686	thirty-	Eng
6687	thirty-something	Eng
6688	years	Eng
6689	,	Eng
6690	he	Eng
6691	would	Eng
6692	have	Eng
6693	learned	Eng
6694	by	Eng
6695	now	Eng
6696	.	Eng
6697	I	Eng
6698	asked	Eng
6699	my	Eng
6700	wife	Eng
6701	.	Eng
6702	And	Eng
6703	Michael	Eng
6704	is	Eng
6705	just	Eng
6706	laughing	Eng
6707	,	Eng
6708	he	Eng
6709	does	Eng
6710	not	Eng
6711	say	Eng
6712	anything	Eng
6713	.	Eng
6714	that	Eng
6715	is	Eng
6716	why	Eng
6717	he	Eng
6718	is	Eng
6719	single	Eng
6720	.	Eng
6721	Because	Eng
6722	it	Eng
6723	is	Eng
6724	the	Eng
6725	same	Eng
6726	thing	Eng
6727	.	Eng
6728	I	Eng
6729	am	Eng
6730	wrong	Eng
6731	<UNK>	Eng
6732	and	Eng
6733	nobody	Eng
6734	can	Eng
6735	tell	Eng
6736	me	Eng
6737	no	Eng
6738	.	Eng
6739	That	Eng
6740	is	Eng
6741	gonna	Eng
6742	...	Eng
6743	that	Eng
6744	is	Eng
6745	why	Eng
6746	I	Eng
6747	am	Eng
6748	single	Eng
6749	.	Eng
6750	That	Eng
6751	is	Eng
6752	TRUE	Eng
6753	.	Eng
6754	Ooh	Eng
6755	,	Eng
6756	that	Eng
6757	is	Eng
6758	a	Eng
6759	nice	Eng
6760	laptop	Eng
6761	.	Eng
6762	Oh	Eng
6763	,	Eng
6764	that	Eng
6765	is	Eng
6766	?	Eng
6767	Did	Eng
6768	you	Eng
6769	finally	Eng
6770	give	Eng
6771	,	Eng
6772	uh	Eng
6773	,	Eng
6774	Israel	Eng
6775	and	Eng
6776	,	Eng
6777	and	Eng
6778	,	Eng
6779	and	Eng
6780	Frank	Eng
6781	their	Eng
6782	lap	Eng
6783	,	Eng
6784	their	Eng
6785	Macs	Eng
6786	?	Eng
6787	I	Eng
6788	am	Eng
6789	<UNK>	Eng
6790	.	Eng
6791	A	Spa
6792	Donald	Eng
6793	we	Eng
6794	are	Eng
6795	gonna	Eng
6796	give	Eng
6797	him	Eng
6798	an	Eng
6799	increase	Eng
6800	.	Eng
6801	Yeah	Eng
6802	,	Eng
6803	he	Eng
6804	is	Eng
6805	a	Eng
6806	grad	Eng
6807	student	Eng
6808	.	Eng
6809	Because	Eng
6810	,	Eng
6811	he	Eng
6812	is	Eng
6813	a	Eng
6814	grad	Eng
6815	student	Eng
6816	.	Eng
6817	Nobody	Eng
6818	told	Eng
6819	me	Eng
6820	he	Eng
6821	was	Eng
6822	a	Eng
6823	graduate	Eng
6824	,	Eng
6825	so	Eng
6826	I	Eng
6827	appointed	Eng
6828	him	Eng
6829	as	Eng
6830	an	Eng
6831	undergraduate	Eng
6832	.	Eng
6833	Mmm	Eng
6834	.	Eng
6835	Y	Span
6836	luego	Span
6837	me	Span
6838	andaron	Span
6839	,	Span
6840	you	Eng
6841	know	Eng
6842	le	Span
6843	dije	Span
6844	,	Span
6845	esta	Span
6846	Jenny	Span
6847	me	Span
6848	dijo	Span
6849	,	Span
6850	you	Eng
6851	know	Eng
6852	pos	Span
6853	he	Eng
6854	is	Eng
6855	a	Eng
6856	graduate	Eng
6857	.	Eng
6858	Uh-huh	Eng
6859	.	Eng
6860	Well	Eng
6861	,	Eng
6862	yeah	Eng
6863	.	Eng
6864	Le	Span
6865	dije	Span
6866	,	Span
6867	how	Eng
6868	am	Eng
6869	I	Eng
6870	supposed	Eng
6871	to	Eng
6872	know	Eng
6873	?	Eng
6874	Nobody	Eng
6875	tells	Eng
6876	me	Eng
6877	.	Eng
6878	I	Eng
6879	just	Eng
6880	reappoint	Eng
6881	them	Eng
6882	.	Eng
6883	Well	Eng
6884	ask	Eng
6885	me	Eng
6886	...	Eng
6887	You	Eng
6888	know	Eng
6889	?	Eng
6890	So	Eng
6891	,	Eng
6892	yeah	Eng
6893	,	Eng
6894	pero	Span
6895	pues	Span
6896	if	Eng
6897	I	Eng
6898	ask	Eng
6899	you	Eng
6900	about	Eng
6901	every	Eng
6902	student	Eng
6903	I	Eng
6904	would	Eng
6905	have	Eng
6906	to	Eng
6907	be	Eng
6908	calling	Eng
6909	you	Eng
6910	on	Eng
6911	the	Eng
6912	phone	Eng
6913	every	Eng
6914	time	Eng
6915	.	Eng
6916	No	Eng
6917	,	Eng
6918	le	Span
6919	dije	Span
6920	when	Eng
6921	you	Eng
6922	<UNK>	Eng
6923	you	Eng
6924	wanna	Eng
6925	reappoint	Eng
6926	him	Eng
6927	pos	Span
6928	tell	Eng
6929	me	Eng
6930	,	Eng
6931	you	Eng
6932	know	Eng
6933	,	Eng
6934	he	Eng
6935	became	Eng
6936	a	Eng
6937	graduate	Eng
6938	or	Eng
6939	?	Eng
6940	Why	Eng
6941	,	Eng
6942	because	Eng
6943	of	Eng
6944	the	Eng
6945	pay-	Eng
6946	paid	Eng
6947	?	Eng
6948	Mmm-hmm	Eng
6949	.	Eng
6950	Yeah	Eng
6951	,	Eng
6952	they	Eng
6953	get	Eng
6954	paid	Eng
6955	more	Eng
6956	.	Eng
6957	Pay	Eng
6958	rate	Eng
6959	?	Eng
6960	They	Eng
6961	get	Eng
6962	paid	Eng
6963	more	Eng
6964	.	Eng
6965	He	Eng
6966	went	Eng
6967	from	Eng
6968	fifteen	Eng
6969	four	Eng
6970	?	Eng
6971	to	Eng
6972	twenty-two	Eng
6973	fifty	Eng
6974	.	Eng
6975	So	Eng
6976	,	Eng
6977	it	Eng
6978	is	Eng
6979	about	Eng
6980	six	Eng
6981	thousand	Eng
6982	dollar	Eng
6983	increase	Eng
6984	,	Eng
6985	that	Eng
6986	is	Eng
6987	...	Eng
6988	that	Eng
6989	is	Eng
6990	why	Eng
6991	he	Eng
6992	is	Eng
6993	always	Eng
6994	,	Eng
6995	that	Eng
6996	is	Eng
6997	why	Eng
6998	he	Eng
6999	was	Eng
7000	always	Eng
7001	crying	Eng
7002	.	Eng
7003	Who	Eng
7004	?	Eng
7005	Th	Eng
7006	?	Eng
7007	Donald	Eng
7008	?	Eng
7009	Yeah	Eng
7010	.	Eng
7011	He	Eng
7012	went	Eng
7013	from	Eng
7014	twenty-two	Eng
7015	?	Eng
7016	From	Eng
7017	fifteen	Eng
7018	four	Eng
7019	to	Eng
7020	twenty-two	Eng
7021	five	Eng
7022	.	Eng
7023	Oh	Eng
7024	.	Eng
7025	that	Eng
7026	is	Eng
7027	like	Eng
7028	a	Eng
7029	?	Eng
7030	Big	Eng
7031	jump	Eng
7032	Big	Eng
7033	jump	Eng
7034	.	Eng
7035	Big	Eng
7036	jump	Eng
7037	.	Eng
7038	So	Eng
7039	,	Eng
7040	ya	Span
7041	hice	Span
7042	la	Span
7043	cuen-	Span
7044	ya	Span
7045	hice	Span
7046	el	Span
7047	cambio	Span
7048	y	Span
7049	todo	Span
7050	.	Span
7051	Hmm	Span
7052	?	Span
7053	So	Eng
7054	,	Eng
7055	so	Eng
7056	,	Eng
7057	yeah	Eng
7058	.	Eng
7059	Well	Eng
7060	,	Eng
7061	then	Eng
7062	you	Eng
7063	know	Eng
7064	,	Eng
7065	when	Eng
7066	they	Eng
7067	get	Eng
7068	their	Eng
7069	check	Eng
7070	,	Eng
7071	that	Eng
7072	is	Eng
7073	when	Eng
7074	I	Eng
7075	find	Eng
7076	out	Eng
7077	.	Eng
7078	Well	Eng
7079	,	Eng
7080	I	Eng
7081	was	Eng
7082	supposed	Eng
7083	to	Eng
7084	become	Eng
7085	a	Eng
7086	graduate	Eng
7087	or	Eng
7088	whatever	Eng
7089	,	Eng
7090	you	Eng
7091	know	Eng
7092	,	Eng
7093	but	Eng
7094	I	Eng
7095	do	Eng
7096	not	Eng
7097	know	Eng
7098	.	Eng
7099	I	Eng
7100	will	Eng
7101	try	Eng
7102	and	Eng
7103	remember	Eng
7104	to	Eng
7105	send	Eng
7106	you	Eng
7107	a	Eng
7108	list	Eng
7109	of	Eng
7110	all	Eng
7111	of	Eng
7112	those	Eng
7113	that	Eng
7114	I	Eng
7115	am	Eng
7116	going	Eng
7117	to	Eng
7118	appoint	Eng
7119	because	Eng
7120	I	Eng
7121	do	Eng
7122	not	Eng
7123	even	Eng
7124	have	Eng
7125	the	Eng
7126	list	Eng
7127	of	Eng
7128	the	Eng
7129	TA's	Eng
7130	yet	Eng
7131	,	Eng
7132	for	Eng
7133	the	Eng
7134	fall	Eng
7135	.	Eng
7136	You	Eng
7137	are	Eng
7138	not	Eng
7139	gonna	Eng
7140	get	Eng
7141	them	Eng
7142	until	Eng
7143	August	Eng
7144	.	Eng
7145	Mmm-hmm	Eng
7146	.	Eng
7147	Because	Eng
7148	?	Eng
7149	Se	Span
7150	parece	Span
7151	a	Span
7152	mi	Span
7153	Pepper	Eng
7154	.	Eng
7155	How	Eng
7156	is	Eng
7157	your	Eng
7158	Oh	Eng
7159	,	Eng
7160	so	Eng
7161	cute	Eng
7162	!	Eng
7163	How	Eng
7164	is	Eng
7165	your	Eng
7166	,	Eng
7167	how	Eng
7168	is	Eng
7169	your	Eng
7170	puppy	Eng
7171	doing	Eng
7172	<UNK>	Eng
7173	?	Eng
7174	Ay	Span
7175	<UNK>	Span
7176	.	Span
7177	The	Eng
7178	power	Eng
7179	supplies	Eng
7180	of	Eng
7181	<UNK>	Eng
7182	.	Eng
7183	The	Eng
7184	power	Eng
7185	of	Eng
7186	silence	Eng
7187	.	Eng
7188	She	Eng
7189	is	Eng
7190	so	Eng
7191	cute	Eng
7192	.	Eng
7193	Es	Span
7194	tan	Span
7195	juguetona	Span
7196	.	Span
7197	C�mo	Span
7198	te	Span
7199	esta	Span
7200	yendo	Span
7201	?	Span
7202	Ya	Span
7203	creci�	Span
7204	mucho	Span
7205	?	Span
7206	Si	Span
7207	,	Span
7208	eahh	Span
7209	,	Span
7210	it	Eng
7211	is	Eng
7212	a	Eng
7213	female	Eng
7214	.	Eng
7215	Si	Span
7216	,	Span
7217	cansa	Span
7218	a	Span
7219	,	Span
7220	a	Span
7221	,	Span
7222	a	Span
7223	,	Span
7224	a	Span
7225	la	Span
7226	Lola	Eng
7227	y	Span
7228	luego	Span
7229	le	Span
7230	digo	Span
7231	ven	Span
7232	ni�a	Span
7233	y	Span
7234	pum	Span
7235	!	Span
7236	Sale	Span
7237	corriendo	Span
7238	.	Span
7239	La	Span
7240	baby	Eng
7241	,	Eng
7242	la	Span
7243	puppy	Eng
7244	?	Eng
7245	Yeah	Eng
7246	,	Eng
7247	la	Span
7248	baby	Eng
7249	.	Eng
7250	Because	Eng
7251	she	Eng
7252	loves	Eng
7253	attention	Eng
7254	.	Eng
7255	Y	Span
7256	Lola	Eng
7257	,	Eng
7258	y	Span
7259	la	Span
7260	Toti	Eng
7261	...	Eng
7262	La	Span
7263	Toti	Eng
7264	.	Eng
7265	No	Span
7266	se	Span
7267	encela	Span
7268	?	Span
7269	Si	Span
7270	,	Span
7271	fi-	Span
7272	al	Span
7273	principio	Span
7274	s�	Span
7275	se	Span
7276	celaba	Span
7277	.	Span
7278	Pero	Span
7279	ahora	Span
7280	no	Span
7281	,	Span
7282	ahora	Span
7283	she	Eng
7284	gets	Eng
7285	protective	Eng
7286	of	Eng
7287	her	Eng
7288	y	Span
7289	luego	Span
7290	se	Span
7291	,	Span
7292	la	Span
7293	cansa	Span
7294	.	Span
7295	La	Span
7296	chiquita	Span
7297	cansa	Span
7298	a	Span
7299	la	Span
7300	grande	Span
7301	,	Span
7302	y	Span
7303	all�	Span
7304	se	Span
7305	sienta	Span
7306	la	Span
7307	grande	Span
7308	.	Span
7309	Y	Span
7310	luego	Span
7311	as�	Span
7312	que	Span
7313	le	Span
7314	brinca	Span
7315	y	Span
7316	le	Span
7317	jala	Span
7318	la	Span
7319	oreja	Span
7320	y	Span
7321	le	Span
7322	jala	Span
7323	la	Span
7324	cola	Span
7325	y	Span
7326	le	Span
7327	muerde	Span
7328	aqu�	Span
7329	y	Span
7330	le	Span
7331	muerde	Span
7332	all�	Span
7333	y	Span
7334	nom�s	Span
7335	le	Span
7336	hace	Span
7337	as�	Span
7338	.	Span
7339	Lola	Eng
7340	nom�s	Span
7341	le	Span
7342	mueve	Span
7343	las	Span
7344	patas	Span
7345	.	Span
7346	Y	Span
7347	ella	Span
7348	brinque	Span
7349	y	Span
7350	brinque	Span
7351	hasta	Span
7352	que	Span
7353	ya	Span
7354	se	Span
7355	cansa	Span
7356	tambi�n	Span
7357	.	Span
7358	Ah	Span
7359	,	Span
7360	pero	Span
7361	como	Span
7362	le	Span
7363	encanta	Span
7364	el	Span
7365	agua	Span
7366	.	Span
7367	Se	Span
7368	enloda	Span
7369	todo	Span
7370	los	Span
7371	d�as	Span
7372	.	Span
7373	Tengo	Span
7374	que	Span
7375	ba�arla	Span
7376	porque	Span
7377	se	Span
7378	enloda	Span
7379	.	Span
7380	So	Eng
7381	,	Eng
7382	she	Eng
7383	is	Eng
7384	a	Eng
7385	mean	Eng
7386	bigger	Eng
7387	than	Eng
7388	Toti	Eng
7389	verdad	Span
7390	?	Span
7391	<UNK>	Span
7392	m�s	Span
7393	grande	Span
7394	que	Span
7395	Toti	Eng
7396	.	Eng
7397	Oh	Eng
7398	,	Eng
7399	s�	Span
7400	.	Span
7401	Mucho	Span
7402	m�s	Span
7403	grandota	Span
7404	.	Span
7405	Pero	Span
7406	tiene	Span
7407	una	Span
7408	carita	Span
7409	tan	Span
7410	bonita	Span
7411	.	Span
7412	Yeah	Eng
7413	,	Eng
7414	I	Eng
7415	saw	Eng
7416	the	Eng
7417	pictures	Eng
7418	.	Eng
7419	Y	Span
7420	es	Span
7421	tan	Span
7422	,	Span
7423	tan	Span
7424	tierna	Span
7425	.	Span
7426	She	Eng
7427	loves	Eng
7428	people	Eng
7429	.	Eng
7430	I	Eng
7431	thought	Eng
7432	Toti	Eng
7433	loves	Eng
7434	people	Eng
7435	,	Eng
7436	but	Eng
7437	this	Eng
7438	one	Eng
7439	is	Eng
7440	worse	Eng
7441	.	Eng
7442	And	Eng
7443	,	Eng
7444	es	Span
7445	un	Span
7446	circo	Span
7447	para	Span
7448	ba�arla	Span
7449	en	Span
7450	la	Span
7451	tina	Span
7452	.	Span
7453	La	Span
7454	primera	Span
7455	vez	Span
7456	que	Span
7457	le	Span
7458	intent�	Span
7459	,	Span
7460	me	Span
7461	ba�e	Span
7462	yo	Span
7463	primero	Span
7464	que	Span
7465	ella	Span
7466	.	Span
7467	Y	Span
7468	ella	Span
7469	feliz	Span
7470	en	Span
7471	la	Span
7472	tina	Span
7473	.	Span
7474	Pos	Span
7475	para	Span
7476	sacarla	Span
7477	todo	Span
7478	un	Span
7479	l�o	Span
7480	porque	Span
7481	no	Span
7482	quer�a	Span
7483	salirse	Span
7484	de	Span
7485	la	Span
7486	tina	Span
7487	.	Span
7488	Really	Eng
7489	?	Eng
7490	Las	Span
7491	patitas	Span
7492	as�	Span
7493	.	Span
7494	As�	Span
7495	como	Span
7496	Martha	Eng
7497	cuando	Span
7498	meti�	Span
7499	al	Span
7500	Rufus	Eng
7501	.	Eng
7502	S�	Span
7503	?	Span
7504	You	Eng
7505	have	Eng
7506	not	Eng
7507	seen	Eng
7508	her	Eng
7509	dog	Eng
7510	,	Eng
7511	verdad	Span
7512	?	Span
7513	It	Eng
7514	is	Eng
7515	like	Eng
7516	,	Eng
7517	it	Eng
7518	is	Eng
7519	like	Eng
7520	Scooby	Eng
7521	.	Eng
7522	No	Eng
7523	.	Eng
7524	Haz	Span
7525	de	Span
7526	cuenta	Span
7527	el	Span
7528	Scooby	Eng
7529	Doo	Eng
7530	.	Eng
7531	He	Eng
7532	is	Eng
7533	like	Eng
7534	Scooby	Eng
7535	.	Eng
7536	El	Span
7537	Scooby-Doo	Eng
7538	as�	Span
7539	grandote	Span
7540	.	Span
7541	Tonto	Span
7542	,	Span
7543	est�	Span
7544	tontolon	Span
7545	el	Span
7546	perro	Span
7547	.	Span
7548	Digo	Span
7549	,	Span
7550	y	Span
7551	que	Span
7552	lo	Span
7553	va	Span
7554	metiendo	Span
7555	al	Span
7556	shower	Eng
7557	y	Span
7558	el	Span
7559	shower	Eng
7560	tiene	Span
7561	de	Span
7562	esos	Span
7563	sliding	Eng
7564	doors	Eng
7565	.	Eng
7566	So	Eng
7567	,	Eng
7568	there	Eng
7569	is	Eng
7570	only	Eng
7571	that	Eng
7572	much	Eng
7573	open	Eng
7574	in	Eng
7575	a	Eng
7576	sliding	Eng
7577	door	Eng
7578	,	Eng
7579	verdad	Span
7580	?	Span
7581	Lo	Span
7582	abri�	Span
7583	Roger	Span
7584	y	Span
7585	levant�	Span
7586	al	Span
7587	perro	Span
7588	pos	Span
7589	nom�s	Span
7590	vio	Span
7591	el	Span
7592	deste	Span
7593	del	Span
7594	perro	Span
7595	y	Span
7596	le	Span
7597	hizo	Span
7598	las	Span
7599	manos	Span
