Index	Token	Language
18248	Y	Spn
18249	ahí	Spn
18250	te	Spn
18251	wacho	Mixed
18252	on	Eng
18253	the	Eng
18254	other	Eng
18255	side	Eng
18256	.	Punct
18257	VIII	Num
18258	Route	Eng
18259	66	Num
18260	Crónica	Spn
18261	19	Num
18262	septiembre	Spn
18263	2001	Num
18264	Los	NamedEnt
18265	Angeles	NamedEnt
18266	For	Eng
18267	Paul	NamedEnt
18268	Saint-Amour	NamedEnt
18269	Stunned	Eng
18270	into	Eng
18271	silence	Eng
18272	.	Punct
18273	¿Qué	Spn
18274	se	Spn
18275	puede	Spn
18276	escribir	Spn
18277	ahora	Spn
18278	,	Punct
18279	in	Eng
18280	the	Eng
18281	wake	Eng
18282	of	Eng
18283	the	Eng
18284	blast	Eng
18285	del	Spn
18286	11	Num
18287	de	Spn
18288	septiembre	Spn
18289	,	Punct
18290	esa	Spn
18291	fecha	Spn
18292	already	Eng
18293	etched	Eng
18294	into	Eng
18295	my	Eng
18296	conciencia	Spn
18297	as	Eng
18298	the	Eng
18299	aniversario	Spn
18300	of	Eng
18301	Pinochet’s	NamedEnt
18302	golpe	Spn
18303	contra	Spn
18304	Allende	NamedEnt
18305	and	Eng
18306	democracy	Eng
18307	en	Spn
18308	Chile	NamedEnt
18309	?	Punct
18310	Y	Spn
18311	.	Punct
18312	.	Punct
18313	.	Punct
18314	(	Punct
18315	pausa	Spn
18316	porteña	Spn
18317	)	Punct
18318	no	Spn
18319	.	Punct
18320	Al	Spn
18321	contrario	Spn
18322	:	Punct
18323	hayque	SpnNoSpace
18324	escribir	Spn
18325	.	Punct
18326	Besides	Eng
18327	,	Punct
18328	I	Eng
18329	am	Eng
18330	beginning	Eng
18331	to	Eng
18332	discover	Eng
18333	,	Punct
18334	desde	Spn
18335	que	Spn
18336	estoy	Spn
18337	de	Spn
18338	regreso	Spn
18339	,	Punct
18340	here	Eng
18341	,	Punct
18342	in	Eng
18343	my	Eng
18344	(	Punct
18345	?	Punct
18346	)	Punct
18347	Califaztlán	NamedEnt
18348	:	Punct
18349	I	Eng
18350	can	Eng
18351	write	Eng
18352	anywhere	Eng
18353	.	Punct
18354	Adiós	Spn
18355	fetiches	Eng
18356	,	Punct
18357	que	Spn
18358	only	Eng
18359	with	Eng
18360	that	Eng
18361	perfect	Eng
18362	pale	Eng
18363	blue	Eng
18364	,	Punct
18365	fuchsia-ink	Eng
18366	,	Punct
18367	bevelled	Eng
18368	felt-tip	Eng
18369	pen	Eng
18370	,	Punct
18371	in	Eng
18372	a	Eng
18373	black	Eng
18374	and	Eng
18375	red	Eng
18376	,	Punct
18377	lined	Eng
18378	,	Punct
18379	Chinese	Eng
18380	cuaderno	Spn
18381	bought	Eng
18382	at	Eng
18383	Little	NamedEnt
18384	Ricky’s	NamedEnt
18385	on	Eng
18386	the	Eng
18387	Lower	NamedEnt
18388	East	NamedEnt
18389	Side	NamedEnt
18390	,	Punct
18391	que	Spn
18392	sólo	Spn
18393	on	Eng
18394	the	Eng
18395	30	Num
18396	Stockton	NamedEnt
18397	bus	Eng
18398	,	Punct
18399	careening	Eng
18400	por	Spn
18401	el	Spn
18402	centro	Spn
18403	de	Spn
18404	San	NamedEnt
18405	Francisco	NamedEnt
18406	toward	Eng
18407	Union	NamedEnt
18408	Square	NamedEnt
18409	and	Eng
18410	the	Eng
18411	BART	NamedEnt
18412	station	Eng
18413	,	Punct
18414	or	Eng
18415	—	Punct
18416	a	Eng
18417	more	Eng
18418	recent	Eng
18419	superstition	Eng
18420	—	Punct
18421	que	Spn
18422	sólo	Spn
18423	con	Spn
18424	mi	Spn
18425	vista	Spn
18426	del	Spn
18427	Jardín	NamedEnt
18428	Botánico	NamedEnt
18429	en	Spn
18430	Buenos	NamedEnt
18431	Aires	NamedEnt
18432	will	Eng
18433	the	Eng
18434	words	Eng
18435	come	Eng
18436	.	Punct
18437	So	Eng
18438	here	Eng
18439	I	Eng
18440	am	Eng
18441	,	Punct
18442	gente	Spn
18443	,	Punct
18444	dizque	NonStSpn
18445	back	Eng
18446	home	Eng
18447	,	Punct
18448	just	Eng
18449	north	Eng
18450	of	Eng
18451	Route	NamedEnt
18452	66	NamedEnt
18453	—	Punct
18454	la	Spn
18455	Foothill	NamedEnt
18456	Blvd.	NamedEnt
18457	—	Punct
18458	right	Eng
18459	on	Eng
18460	the	Eng
18461	easternmost	Eng
18462	edge	Eng
18463	del	Spn
18464	condado	Spn
18465	de	Spn
18466	Los	NamedEnt
18467	Angeles	NamedEnt
18468	,	Punct
18469	right	Eng
18470	smack	Eng
18471	on	Eng
18472	the	Eng
18473	edge	Eng
18474	,	Punct
18475	también	Spn
18476	,	Punct
18477	del	Spn
18478	Evil	Eng
18479	—	Punct
18480	que	Spn
18481	digamos	Spn
18482	,	Punct
18483	del	Spn
18484	InlandEmpire	NamedEnt
18485	.	Punct
18486	Yeah	Eng
18487	,	Punct
18488	back	Eng
18489	home	Eng
18490	in	Eng
18491	the	Eng
18492	detritus	Eng
18493	de	Spn
18494	las	Spn
18495	refacciones	Spn
18496	that	Eng
18497	have	Eng
18498	been	Eng
18499	going	Eng
18500	on	Eng
18501	forever	Eng
18502	,	Punct
18503	it	Eng
18504	seems	Eng
18505	,	Punct
18506	to	Eng
18507	my	Eng
18508	fire-sign	Eng
18509	impaciencia	Spn
18510	(	Punct
18511	pero	Spn
18512	en	Spn
18513	realidad	Spn
18514	it’s	Eng
18515	been	Eng
18516	apenitas	Spn
18517	4	Num
18518	semanas	Spn
18519	)	Punct
18520	.	Punct
18521	Amidst	Eng
18522	the	Eng
18523	cement	Eng
18524	dust	Eng
18525	from	Eng
18526	the	Eng
18527	“	Punct
18528	pampa	Spn
18529	"	Punct
18530	pattern	Eng
18531	ceramic	Eng
18532	floor	Eng
18533	tiles	Eng
18534	manufactured	Eng
18535	,	Punct
18536	te	Spn
18537	lo	Spn
18538	juro	Spn
18539	,	Punct
18540	en	Spn
18541	la	Spn
18542	Fábrica	NamedEnt
18543	San	NamedEnt
18544	Lorenzo	NamedEnt
18545	,	Punct
18546	just	Eng
18547	outside	Eng
18548	Buenos	NamedEnt
18549	Aires	NamedEnt
18550	pero	Spn
18551	purchased	Eng
18552	at	Eng
18553	“	Punct
18554	House	Eng
18555	2	Num
18556	Home	Eng
18557	,	Punct
18558	"	Punct
18559	right	Eng
18560	here	Eng
18561	en	Spn
18562	el	Spn
18563	Evil	NamedEnt
18564	Empire	NamedEnt
18565	!	Punct
18566	Amidst	Eng
18567	the	Eng
18568	stacks	Eng
18569	of	Eng
18570	boxes	Eng
18571	,	Punct
18572	con	Spn
18573	la	Spn
18574	charla	Spn
18575	y	Spn
18576	la	Spn
18577	boombox	Eng
18578	de	Spn
18579	los	Spn
18580	albañiles	Spn
18581	peruanos	Spn
18582	,	Punct
18583	Elena	NamedEnt
18584	,	Punct
18585	Manuel	NamedEnt
18586	and	Eng
18587	Marga	NamedEnt
18588	,	Punct
18589	con	Spn
18590	el	Spn
18591	overpowering	Eng
18592	smell	Eng
18593	de	Spn
18594	oilbased	Eng
18595	pintura	Spn
18596	,	Punct
18597	y	Spn
18598	de	Spn
18599	latex	Eng
18600	,	Punct
18601	with	Eng
18602	molduras	Spn
18603	,	Punct
18604	toilet	Eng
18605	parts	Eng
18606	,	Punct
18607	bisagras	Spn
18608	,	Punct
18609	paper	Eng
18610	,	Punct
18611	plastic	Eng
18612	sheeting	Eng
18613	,	Punct
18614	rollers	Eng
18615	scattered	Eng
18616	everywhere	Eng
18617	y	Spn
18618	mis	Spn
18619	libros	Spn
18620	y	Spn
18621	papeles	Spn
18622	still	Eng
18623	nowhere	Eng
18624	in	Eng
18625	sight	Eng
18626	.	Punct
18627	Good	Eng
18628	thing	Eng
18629	I	Eng
18630	don’t	Eng
18631	watch	Eng
18632	TV	Eng
18633	.	Punct
18634	Pero	Spn
18635	you	Eng
18636	know	Eng
18637	how	Eng
18638	impressionable	Eng
18639	I	Eng
18640	am	Eng
18641	!	Punct
18642	Even	Eng
18643	just	Eng
18644	hearing	Eng
18645	en	Spn
18646	la	Spn
18647	radio	Spn
18648	about	Eng
18649	those	Eng
18650	people	Eng
18651	que	Spn
18652	saltaban	Spn
18653	,	Punct
18654	flames	Eng
18655	at	Eng
18656	their	Eng
18657	back	Eng
18658	,	Punct
18659	al	Spn
18660	vacío	Spn
18661	from	Eng
18662	the	Eng
18663	50th	Num
18664	story	Eng
18665	de	Spn
18666	las	Spn
18667	Twin	NamedEnt
18668	Torres	NamedEnt
18669	and	Eng
18670	it’s	Eng
18671	seared	Eng
18672	into	Eng
18673	my	Eng
18674	mind’s	Eng
18675	eye/I	Eng
18676	por	Spn
18677	siempre	Spn
18678	jamás	Spn
18679	.	Punct
18680	Just	Eng
18681	like	Eng
18682	the	Eng
18683	time	Eng
18684	I	Eng
18685	read	Eng
18686	,	Punct
18687	a	Spn
18688	los	Spn
18689	9	Num
18690	años	Spn
18691	,	Punct
18692	ese	Spn
18693	story	Eng
18694	about	Eng
18695	the	Eng
18696	grizzly	Eng
18697	bear	Eng
18698	attack	Eng
18699	en	Spn
18700	Yellowstone	NamedEnt
18701	en	Spn
18702	un	Spn
18703	old	Eng
18704	Life	NamedEnt
18705	magazine	Eng
18706	—	Punct
18707	sin	Spn
18708	fotos	Spn
18709	siquiera	Spn
18710	—	Punct
18711	how	Eng
18712	could	Eng
18713	they	Eng
18714	possibly	Eng
18715	put	Eng
18716	fotos	Spn
18717	de	Spn
18718	una	Spn
18719	horrific	Eng
18720	,	Punct
18721	enraged	Eng
18722	,	Punct
18723	si	Spn
18724	tan	Spn
18725	sólo	Spn
18726	maternalmente	Spn
18727	motivated	Eng
18728	mama	Eng
18729	grizzly	Eng
18730	que	Spn
18731	,	Punct
18732	para	Spn
18733	proteger	Spn
18734	a	Spn
18735	sus	Spn
18736	cubs	Spn
18737	,	Punct
18738	chased	Eng
18739	a	Eng
18740	esa	Spn
18741	pobre	Spn
18742	pendeja	Spn
18743	gente	Spn
18744	up	Eng
18745	the	Eng
18746	trees	Eng
18747	,	Punct
18748	her	Eng
18749	hot	Eng
18750	,	Punct
18751	jadeante	Spn
18752	breath	Eng
18753	on	Eng
18754	their	Eng
18755	legs	Eng
18756	and	Eng
18757	then	Eng
18758	,	Punct
18759	las	Spn
18760	atroces	Spn
18761	garras	Spn
18762	y	Spn
18763	fauces	Spn
18764	grabbing	Eng
18765	and	Eng
18766	clawing	Eng
18767	,	Punct
18768	ripped	Eng
18769	them	Eng
18770	back	Eng
18771	down	Eng
18772	and	Eng
18773	maimed	Eng
18774	them	Eng
18775	.	Punct
18776	Forever	Eng
18777	.	Punct
18778	A	Eng
18779	fate	Eng
18780	worse	Eng
18781	than	Eng
18782	death	Eng
18783	:	Punct
18784	to	Eng
18785	be	Eng
18786	alive	Eng
18787	and	Eng
18788	to	Eng
18789	have	Eng
18790	to	Eng
18791	remember	Eng
18792	.	Punct
18793	I	Eng
18794	never	Eng
18795	wanted	Eng
18796	that	Eng
18797	picture	Eng
18798	in	Eng
18799	my	Eng
18800	mind	Eng
18801	,	Punct
18802	pero	Spn
18803	even	Eng
18804	a	Spn
18805	los	Spn
18806	9	Num
18807	años	Spn
18808	the	Eng
18809	words	Eng
18810	alone	Eng
18811	were	Eng
18812	enough	Eng
18813	and	Eng
18814	there	Eng
18815	it	Eng
18816	was	Eng
18817	,	Punct
18818	forever	Eng
18819	:	Punct
18820	una	Spn
18821	huge	Eng
18822	mama	Eng
18823	grizzly	Eng
18824	,	Punct
18825	yanking	Eng
18826	those	Eng
18827	three	Eng
18828	people	Eng
18829	right	Eng
18830	out	Eng
18831	of	Eng
18832	a	Eng
18833	tree	Eng
18834	—	Punct
18835	one	Eng
18836	of	Eng
18837	them	Eng
18838	screamed	Eng
18839	no	Eng
18840	,	Punct
18841	no	Eng
18842	,	Punct
18843	no	Eng
18844	as	Eng
18845	he	Eng
18846	fell	Eng
18847	,	Punct
18848	eso	Spn
18849	es	Spn
18850	lo	Spn
18851	que	Spn
18852	ponía	Spn
18853	la	Spn
18854	Lifemagazine	NamedEnt
18855	.	Punct
18856	She	Eng
18857	pulled	Eng
18858	them	Eng
18859	down	Eng
18860	with	Eng
18861	her	Eng
18862	fangs	Eng
18863	and	Eng
18864	claws	Eng
18865	,	Punct
18866	right	Eng
18867	by	Eng
18868	their	Eng
18869	butt	Eng
18870	.	Punct
18871	Y	Spn
18872	anyway	Eng
18873	,	Punct
18874	allí	Spn
18875	está	Spn
18876	esa	Spn
18877	image	Eng
18878	,	Punct
18879	in	Eng
18880	there	Eng
18881	,	Punct
18882	in	Eng
18883	me	Eng
18884	,	Punct
18885	por	Spn
18886	siempre	Spn
18887	jamás	Spn
18888	.	Punct
18889	Pero	Spn
18890	anyway	Eng
18891	,	Punct
18892	even	Eng
18893	now	Eng
18894	Paul	NamedEnt
18895	,	Punct
18896	no	Spn
18897	obstante	Spn
18898	los	Spn
18899	constant	Eng
18900	news	Eng
18901	updates	Eng
18902	,	Punct
18903	los	Spn
18904	numb	Eng
18905	students	Eng
18906	,	Punct
18907	los	Spn
18908	too-talky	Eng
18909	or	Eng
18910	struck	Eng
18911	dumb	Eng
18912	colegas	Spn
18913	and	Eng
18914	college	Eng
18915	administrators	Eng
18916	planning	Eng
18917	“	Punct
18918	healing	Eng
18919	"	Punct
18920	activities	Eng
18921	,	Punct
18922	los	Spn
18923	freaked	Eng
18924	out	Eng
18925	international	Eng
18926	Emails	Eng
18927	—	Punct
18928	tu	Spn
18929	11	Num
18930	de	Spn
18931	septiembre	Spn
18932	Virgo	NamedEnt
18933	cumpleaños	Spn
18934	forever	Eng
18935	linked	Eng
18936	,	Punct
18937	marked	Eng
18938	,	Punct
18939	marred	Eng
18940	by	Eng
18941	asssociation	Eng
18942	—	Punct
18943	my	Eng
18944	thirst	Eng
18945	surges	Eng
18946	.	Punct
18947	Prevalece	Spn
18948	,	Punct
18949	incluso	Spn
18950	.	Punct
18951	El	Spn
18952	deseo	Spn
18953	de	Spn
18954	la	Spn
18955	palabra	Spn
18956	,	Punct
18957	wrote	Eng
18958	Pizarnik	NamedEnt
18959	.	Punct
18960	El	Spn
18961	ansia	Spn
18962	de	Spn
18963	escribir	Spn
18964	.	Punct
18965	I	Eng
18966	must	Eng
18967	.	Punct
18968	Ek	Afrk
18969	moet	Afrk
18970	skryf	Afrk
18971	.	Punct
18972	Y	Spn
18973	quizás	Spn
18974	now	Eng
18975	more	Eng
18976	than	Eng
18977	ever	Eng
18978	,	Punct
18979	como	Spn
18980	están	Spn
18981	diciendo	Spn
18982	algunos	Spn
18983	conocidos	Spn
18984	writers	Eng
18985	“	Punct
18986	de	Spn
18987	color	Spn
18988	,	Punct
18989	"	Punct
18990	like	Eng
18991	Rubén	NamedEnt
18992	Martínez	NamedEnt
18993	,	Punct
18994	like	Eng
18995	la	Spn
18996	campanita	Spn
18997	ganchos	Spn
18998	(	Punct
18999	bell	Eng
19000	hooks	Eng
19001	)	Punct
19002	and	Eng
19003	Anna	NamedEnt
19004	Deveare	NamedEnt
19005	Smith	NamedEnt
19006	.	Punct
19007	We	Eng
19008	mustwrite	Eng
19009	now	Eng
19010	.	Punct
19011	Right	Eng
19012	now	Eng
19013	.	Punct
19014	O	Spn
19015	sea	Spn
19016	que	Spn
19017	no	Spn
19018	es	Spn
19019	sólo	Spn
19020	en	Spn
19021	Buenos	NamedEnt
19022	Aires	NamedEnt
19023	donde	Spn
19024	esta	Spn
19025	mi	Spn
19026	represa	Spn
19027	se	Spn
19028	desborda	Spn
19029	.	Punct
19030	(	Punct
19031	Love	Eng
19032	that	Eng
19033	word	Eng
19034	for	Eng
19035	overflow	Eng
19036	.	Punct
19037	Desbordar	Spn
19038	.	Punct
19039	Loses	Eng
19040	its	Eng
19041	borders	Eng
19042	.	Punct
19043	)	Punct
19044	Where	Eng
19045	words	Eng
19046	,	Punct
19047	a	Spn
19048	la	Spn
19049	sombra	Spn
19050	de	Spn
19051	las	Spn
19052	palmeras	Spn
19053	milenarias	Spn
19054	del	Spn
19055	Jardín	NamedEnt
19056	Botánico	NamedEnt
19057	,	Punct
19058	come	Eng
19059	to	Eng
19060	life	Eng
19061	.	Punct
19062	Es	Spn
19063	también	Spn
19064	aquí	Spn
19065	,	Punct
19066	en	Spn
19067	lo	Spn
19068	que	Spn
19069	llamo	Spn
19070	el	Spn
19071	Evil	NamedEnt
19072	Empire	NamedEnt
19073	.	Punct
19074	En	Spn
19075	este	Spn
19076	mi	Spn
19077	Inland	NamedEnt
19078	Empire	NamedEnt
19079	,	Punct
19080	this	Eng
19081	place	Eng
19082	you	Eng
19083	,	Punct
19084	Santo-Amor	NamedEnt
19085	(	Punct
19086	hottest	Eng
19087	newly-minted	Eng
19088	English	Eng
19089	prof	NonStEng
19090	en	Spn
19091	el	Spn
19092	país	Spn
19093	the	Eng
19094	year	Eng
19095	you	Eng
19096	came	Eng
19097	“	Punct
19098	on	Eng
19099	the	Eng
19100	market	Eng
19101	,	Punct
19102	"	Punct
19103	se	Spn
19104	dice	Spn
19105	,	Punct
19106	pero	Spn
19107	optahte	NonStSpn
19108	por	Spn
19109	Pomona	NamedEnt
19110	College	NamedEnt
19111	.	Punct
19112	.	Punct
19113	.	Punct
19114	dios	Spn
19115	te	Spn
19116	salve	Spn
19117	)	Punct
19118	,	Punct
19119	have	Eng
19120	called	Eng
19121	a	Eng
19122	bleached	Eng
19123	out	Eng
19124	,	Punct
19125	desolate	Eng
19126	apocalypse	Eng
19127	de	Spn
19128	abandono	Spn
19129	y	Spn
19130	imminent	Eng
19131	doom	Eng
19132	just	Eng
19133	itching	Eng
19134	to	Eng
19135	happen	Eng
19136	.	Punct
19137	I’m	Eng
19138	not	Eng
19139	sure	Eng
19140	why	Eng
19141	,	Punct
19142	pero	Spn
19143	usually	Eng
19144	,	Punct
19145	playing	Eng
19146	advocate	Eng
19147	to	Eng
19148	your	Eng
19149	demonio	Spn
19150	,	Punct
19151	yo	Spn
19152	te	Spn
19153	intento	Spn
19154	aplacar	Spn
19155	.	Punct
19156	Hasta	Spn
19157	defiendo	Spn
19158	al	Spn
19159	Evil	NamedEnt
19160	(	Punct
19161	I	Eng
19162	can’t	Eng
19163	believe	Eng
19164	myself	Eng
19165	)	Punct
19166	en	Spn
19167	su	Spn
19168	grittiness	Eng
19169	,	Punct
19170	en	Spn
19171	su	Spn
19172	very	Eng
19173	unhip	Eng
19174	inlandness(INTERIORidad	MixedNoSpace
19175	)	Punct
19176	,	Punct
19177	comparado	Spn
19178	a	Spn
19179	la	Spn
19180	anonadante	Spn
19181	atrocidad	Spn
19182	beige	Eng
19183	and	Eng
19184	overpopulated	Eng
19185	,	Punct
19186	todo	Spn
19187	uniforme	Spn
19188	que	Spn
19189	es	Spn
19190	,	Punct
19191	por	Spn
19192	ejemplo	Spn
19193	,	Punct
19194	Orange	NamedEnt
19195	County	NamedEnt
19196	.	Punct
19197	Te	Spn
19198	recuerdo	Spn
19199	,	Punct
19200	Paul	NamedEnt
19201	,	Punct
19202	como	Spn
19203	at	Eng
19204	least	Eng
19205	we	Eng
19206	can	Eng
19207	hear	Eng
19208	coyotes	Eng
19209	at	Eng
19210	night	Eng
19211	,	Punct
19212	see	Eng
19213	stretches	Eng
19214	of	Eng
19215	dirt	Eng
19216	,	Punct
19217	digo	Spn
19218	,	Punct
19219	undeveloped	Eng
19220	land	Eng
19221	,	Punct
19222	however	Eng
19223	tumbleweed-filled	Eng
19224	,	Punct
19225	however	Eng
19226	cracked	Eng
19227	and	Eng
19228	parched	Eng
19229	,	Punct
19230	in	Eng
19231	its	Eng
19232	too-close	Eng
19233	proximity	Eng
19234	al	Spn
19235	desierto	Spn
19236	y	Spn
19237	no	Spn
19238	a	Spn
19239	la	Spn
19240	costa	Spn
19241	.	Punct
19242	Faraway	NamedEnt
19243	de	Spn
19244	esa	Spn
19245	otra	Spn
19246	“	Punct
19247	real	Spn
19248	"	Punct
19249	California	NamedEnt
19250	que	Spn
19251	everybody	Eng
19252	knows	Eng
19253	de	Spn
19254	los	Spn
19255	movies	Spn
19256	.	Punct
19257	Tedigo	SpnNoSpace
19258	well	Eng
19259	,	Punct
19260	Paul	NamedEnt
19261	,	Punct
19262	Thomas	NamedEnt
19263	Pynchon	NamedEnt
19264	and	Eng
19265	all	Eng
19266	those	Eng
19267	other	Eng
19268	groovy	Eng
19269	(	Punct
19270	pre	Eng
19271	?	Punct
19272	)	Punct
19273	PoMo	NonStEng
19274	big	Eng
19275	white	Eng
19276	boy	Eng
19277	novelistas	Eng
19278	,	Punct
19279	como	Spn
19280	John	NamedEnt
19281	Barth	NamedEnt
19282	and	Eng
19283	Walker	NamedEnt
19284	Percy	NamedEnt
19285	and	Eng
19286	John	NamedEnt
19287	Hawkes	NamedEnt
19288	and	Eng
19289	Nathanael	NamedEnt
19290	West	NamedEnt
19291	before	Eng
19292	them	Eng
19293	predicted	Eng
19294	it	Eng
19295	,	Punct
19296	scripted	Eng
19297	its	Eng
19298	—	Punct
19299	and	Eng
19300	our	Eng
19301	—	Punct
19302	demise	Eng
19303	decades	Eng
19304	ago	Eng
19305	¿y	Spn
19306	no	Spn
19307	ves	Spn
19308	?	Punct
19309	We’re	Eng
19310	still	Eng
19311	here	Eng
19312	.	Punct
19313	Hangueando	Spn
19314	.	Punct
19315	Esta	Spn
19316	mañana	Spn
19317	,	Punct
19318	I	Eng
19319	rounded	Eng
19320	the	Eng
19321	curve	Eng
19322	del	Spn
19323	suburban	Eng
19324	cul-de-sac	Eng
19325	en	Spn
19326	el	Spn
19327	que	Spn
19328	estoy	Spn
19329	viviendo	Spn
19330	again	Eng
19331	,	Punct
19332	incongruentemente	Spn
19333	,	Punct
19334	after	Eng
19335	República	NamedEnt
19336	Arabe	NamedEnt
19337	Siria	NamedEnt
19338	2847	Num
19339	,	Punct
19340	3-B	Num
19341	and	Eng
19342	its	Eng
19343	diesel-scented	Eng
19344	afternoons	Eng
19345	,	Punct
19346	its	Eng
19347	view	Eng
19348	of	Eng
19349	the	Eng
19350	Disco	NamedEnt
19351	supermarket	Eng
19352	,	Punct
19353	the	Eng
19354	famous	Eng
19355	Jardín	NamedEnt
19356	Botánico	NamedEnt
19357	cats	Eng
19358	,	Punct
19359	the	Eng
19360	squealing	Eng
19361	colectivo	Spn
19362	brakes	Eng
19363	,	Punct
19364	todos	Spn
19365	estos	Spn
19366	citysounds	Eng
19367	que	Spn
19368	se	Spn
19369	fundieron	Spn
19370	,	Punct
19371	eventualmente	Spn
19372	,	Punct
19373	into	Eng
19374	a	Eng
19375	lulling	Eng
19376	or	Eng
19377	energizing	Eng
19378	white	Eng
19379	noise	Eng
19380	.	Punct
19381	I	Eng
19382	rounded	Eng
19383	that	Eng
19384	curve	Eng
19385	in	Eng
19386	my	Eng
19387	new	Eng
19388	,	Punct
19389	boring	Eng
19390	Honda	NamedEnt
19391	Accord	NamedEnt
19392	sedan	Eng
19393	(	Punct
19394	del	Spn
19395	que	Spn
19396	tengo	Spn
19397	que	Spn
19398	derivar	Spn
19399	el	Spn
19400	único	Spn
19401	excitement	Eng
19402	de	Spn
19403	su	Spn
19404	V	NamedEnt
19405	engine	Eng
19406	y	Spn
19407	de	Spn
19408	su	Spn
19409	slightly	Eng
19410	racy	Eng
19411	yet	Eng
19412	still	Eng
19413	elegantly	Eng
19414	safe	Eng
19415	color	Eng
19416	:	Punct
19417	“	Punct
19418	Emerald	Eng
19419	green	Eng
19420	pearl	Eng
19421	"	Punct
19422	)	Punct
19423	and	Eng
19424	I	Eng
19425	almost	Eng
19426	ran	Eng
19427	smack	Eng
19428	into	Eng
19429	a	Eng
19430	big	Eng
19431	old	Eng
19432	towtruck	Eng
19433	.	Punct
19434	Totalmente	Spn
19435	blocking	Eng
19436	my	Eng
19437	path	Eng
19438	.	Punct
19439	Y	Spn
19440	allí	Spn
19441	estaba	Spn
19442	el	Spn
19443	rubio	Spn
19444	,	Punct
19445	mega-tanned	Eng
19446	,	Punct
19447	fornido	Spn
19448	de	Spn
19449	mi	Spn
19450	neighbor	Spn
19451	,	Punct
19452	el	Spn
19453	que	Spn
19454	se	Spn
19455	ve	Spn
19456	absolutely	Eng
19457	,	Punct
19458	definitely	Eng
19459	,	Punct
19460	like	Eng
19461	a	Eng
19462	“	Punct
19463	Soldier	NamedEnt
19464	of	NamedEnt
19465	Fortune	NamedEnt
19466	"	Punct
19467	magazine	Eng
19468	poster	Eng
19469	boy	Eng
19470	.	Punct
19471	Creo	Spn
19472	que	Spn
19473	es	Spn
19474	un	Spn
19475	ex-cop	Eng
19476	.	Punct
19477	Y	Spn
19478	estaba	Spn
19479	frantically	Eng
19480	directing	Eng
19481	the	Eng
19482	operation	Eng
19483	of	Eng
19484	loading	Eng
19485	,	Punct
19486	onto	Eng
19487	dicho	Spn
19488	remolquero	Spn
19489	,	Punct
19490	his	Eng
19491	prize	Eng
19492	,	Punct
19493	his	Eng
19494	baby	Eng
19495	(	Punct
19496	su	Spn
19497	único	Spn
19498	baby	Eng
19499	porque	Spn
19500	creo	Spn
19501	que	Spn
19502	su	Spn
19503	hijo	Spn
19504	ya	Spn
19505	no	Spn
19506	vive	Spn
19507	con	Spn
19508	él	Spn
19509	y	Spn
19510	una	Spn
19511	novia	Spn
19512	que	Spn
19513	entraba	Spn
19514	y	Spn
19515	salía	Spn
19516	de	Spn
19517	su	Spn
19518	condo	Spn
19519	hace	Spn
19520	unos	Spn
19521	años	Spn
19522	,	Punct
19523	está	Spn
19524	long	Eng
19525	gone	Eng
19526	)	Punct
19527	:	Punct
19528	his	Eng
19529	cerulean	Eng
19530	blue	Eng
19531	,	Punct
19532	matte	Eng
19533	finish	Eng
19534	,	Punct
19535	chrome-shiny	Eng
19536	,	Punct
19537	vintage	Eng
19538	Chevy	NamedEnt
19539	Vega	NamedEnt
19540	.	Punct
19541	Yes	Eng
19542	.	Punct
19543	A	Eng
19544	real	Eng
19545	Vega	NamedEnt
19546	.	Punct
19547	Uno	Spn
19548	de	Spn
19549	los	Spn
19550	peores	Spn
19551	coches	Spn
19552	ever	Eng
19553	made	Eng
19554	in	Eng
19555	history	Eng
19556	!	Punct
19557	Pero	Spn
19558	el	Spn
19559	vato	Spn
19560	se	Spn
19561	desvive	Spn
19562	por	Spn
19563	él	Spn
19564	.	Punct
19565	Todos	Spn
19566	los	Spn
19567	weekends	Eng
19568	he	Eng
19569	is	Eng
19570	under	Eng
19571	it	Eng
19572	,	Punct
19573	lying	Eng
19574	next	Eng
19575	to	Eng
19576	it	Eng
19577	,	Punct
19578	fiddling	Eng
19579	about	Eng
19580	con	Spn
19581	un	Spn
19582	juego	Spn
19583	de	Spn
19584	elaborate	Eng
19585	specialty	Eng
19586	tools	Eng
19587	.	Punct
19588	Lavándolo	Spn
19589	.	Punct
19590	Tweaking	Eng
19591	and	Eng
19592	tinkering	Eng
19593	and	Eng
19594	waxing	Eng
19595	.	Punct
19596	Acariciándolo	Spn
19597	.	Punct
19598	And	Eng
19599	now	Eng
19600	,	Punct
19601	me	Spn
19602	hace	Spn
19603	una	Spn
19604	señal	Spn
19605	medio	Spn
19606	helpless	Eng
19607	,	Punct
19608	medio	Spn
19609	pleading	Eng
19610	.	Punct
19611	El	Spn
19612	towtruck	Eng
19613	driver	Eng
19614	slips	Eng
19615	himself	Eng
19616	into	Eng
19617	overdrive	Eng
19618	y	Spn
19619	comienza	Spn
19620	a	Spn
19621	moverse	Spn
19622	como	Spn
19623	in	Eng
19624	fast	Eng
19625	motion	Eng
19626	.	Punct
19627	Le	Spn
19628	doy	Spn
19629	un	Spn
19630	little	Eng
19631	wave	Eng
19632	patrás	Spn
19633	al	Spn
19634	vecino	Spn
19635	.	Punct
19636	Semi-irritada	Spn
19637	,	Punct
